OID_,SOURCE_ID,SITE_NAME,TOWN,REGION,LATITUDE,LONGITUDE,TYPE,ZII_NUM,PWS_ID
2076,2037010-02G,BOXBOROUGH MUNICIPAL BUILDINGS,BOXBOROUGH,2,42.486315079999997,-71.503236290000004,NTNC,0,2037010
2077,2037021-01G,60 AND 70 CODMAN HILL RD,BOXBOROUGH,2,42.485445190000000,-71.548618849999997,NTNC,0,2037021
2078,2037002-02G,ELIOT HOUSE WELL,BOXBOROUGH,2,42.493627949999997,-71.547190319999999,GW,0,2037002
2079,2153000-04G,"S.E. WELL #120, S.E. CORNER",LEOMINSTER,2,42.477858130000001,-71.729163189999994,GW,435,2153000
2080,2054033-01G,SIMS HEALTH AND RACQUET CLUB,CHARLTON,2,42.129556250000000,-72.045286529999998,TNC,0,2054033
2081,1074000-02G,KEATS SPRING(02G),DEERFIELD,1,42.543542029999998,-72.590799250000003,GW,588,1074000
2082,2037012-01G,NASHOBA VALLEY OLYMPIA INC.,BOXBOROUGH,2,42.477606129999998,-71.492202770000006,TNC,0,2037012
2083,2054029-06G,"LFB USA, INC.",CHARLTON,2,42.183439370000002,-71.986948479999995,NTNC,0,2054029
2084,1309000-02G,WELL 4 (02G) SNOW POND,WARE,1,42.264847779999997,-72.248419429999998,GW,613,1309000
2085,2139004-01G,CARBONES RESTAURANT INC.,HOPKINTON,2,42.263631879999998,-71.524666010000004,TNC,0,2139004
2086,2271000-12G,GP #6.5 HOME FARM WELL,SHREWSBURY,2,42.300681099999998,-71.753652220000006,GW,577,2271000
2087,2271000-10G,GP #6.4 HOME FARM WELL,SHREWSBURY,2,42.299990000000001,-71.753940999999998,GW,577,2271000
2088,4182000-0CG,ROUTE 44 WELL,MIDDLEBOROUGH,4,41.908385400000000,-70.927211549999996,PW,720,4182000
2089,1227015-02G,WELL #2,PALMER,1,42.146612609999998,-72.297045269999998,GW,0,1227015
2090,3295000-01S,MERRIMACK RIVER,TEWKSBURY,3,42.656326170000000,-71.254692120000001,SW,0,3295000
2091,2153001-01G,DCR LEOMINSTER STATE FOREST,LEOMINSTER,2,42.520976070000003,-71.854207500000001,TNC,0,2153001
2092,4310003-03G,WELL # 5,WAREHAM,4,41.759459149999998,-70.643862960000007,GW,165,4310003
2093,1120033-01G,REDIKER SOFTWARE,HAMPDEN,1,42.058929370000001,-72.439061850000002,NTNC,0,1120033
2094,3301008-03G,WELL 1B,TYNGSBOROUGH,3,42.672582660000003,-71.409557449999994,GW,0,3301008
2095,1340001-02G,SNOW FARM,WILLIAMSBURG,1,42.406595369999998,-72.761603850000000,TNC,0,1340001
2096,2140004-01G,HUBBARDSTON CENTER SCHOOL,HUBBARDSTON,2,42.474812389999997,-72.006304110000002,NTNC,0,2140004
2097,3301002-01G,WELLPOINT #1,TYNGSBOROUGH,3,42.676715690000002,-71.411387700000006,GW,0,3301002
2098,4052045-01G,SEDELLS PLAZA,CARVER,4,41.892751410000002,-70.771899529999999,NTNC,0,4052045
2099,2147006-03G,U.S. ARMY DEVENS (SOUTH POST),LANCASTER,2,42.517533040000004,-71.638110030000007,TNC,0,2147006
2100,2077000-04G,GLEN ST. WELL #2,DOUGLAS,2,42.055715910000004,-71.730718249999995,GW,18,2077000
2101,1268007-01G,SPRINGBROOK FAMILY CAMPING,SHELBURNE,1,42.611122780000002,-72.700736230000004,TNC,0,1268007
2102,3051005-01G,FIRST RELIGIOUS SOCIETY,CARLISLE,3,42.527922250000003,-71.349363839999995,TNC,0,3051005
2103,3038021-02G,BOXFORD MEETING PLACE LLC,BOXFORD,3,42.698181339999998,-70.990096670000000,TNC,0,3038021
2104,4099000-0AG,TW 1-70,FOXBOROUGH,4,42.016296130000001,-71.284950159999994,PW,365,4099000
2105,3246000-07G,TOWN FOREST WELL,READING,3,42.554126380000000,-71.125939140000000,GW,318,3246000
2106,2054029-05G,"LFB USA, INC.",CHARLTON,2,42.185950530000000,-71.990109799999999,NTNC,0,2054029
2107,4086012-01G,SANDPIPERS PUB,EASTHAM,4,41.861915510000003,-69.984939580000002,TNC,0,4086012
2108,4239010-03G,WELL #3,PLYMOUTH,4,41.852454139999999,-70.663384800000003,GW,0,4239010
2109,4020000-03G,GP WELL  3,BARNSTABLE,4,41.683895139999997,-70.318565469999996,GW,129,4020000
2110,1022033-01G,BECKET ARTS CENTER,BECKET,1,42.331328689999999,-73.084841819999994,TNC,0,1022033
2111,4293000-01S,ASSAWOMPSET POND (2),TAUNTON,4,41.814663789999997,-70.898310129999999,SW,0,4293000
2112,2054035-01G,RONNIES SEAFOOD INC.,CHARLTON,2,42.171796590000000,-71.977447830000003,TNC,0,2054035
2113,4338002-01G,WELL A,WHITMAN,4,42.066505329999998,-70.954711979999999,GW,0,4338002
2114,1227016-01G,ROUTE 20 BATTING CAGES,PALMER,1,42.145182740000003,-72.291789980000004,TNC,0,1227016
2115,1060004-01G,NEW HINGHAM REGIONAL ELEMENTARY SCHOOL,CHESTERFIELD,1,42.406229619999998,-72.849631169999995,NTNC,0,1060004
2116,4020002-06G,GP WELL  10  DAVIS,BARNSTABLE,4,41.638932140000001,-70.393730520000005,GW,306,4020002
2117,1234005-01G,PETERSHAM CURLING CLUB,PETERSHAM,1,42.522223850000003,-72.182695129999999,TNC,0,1234005
2118,1345008-02G,SANGAR GENERAL STORE,WINDSOR,1,42.511763150000000,-73.057281329999995,TNC,0,1345008
2119,2125000-05G,POND ROAD ROCK WELL #5 (05G),HARVARD,2,42.495415760000000,-71.586906619999993,GW,0,2125000
2120,1326006-02G,CAMP KINGSMONT,WEST STOCKBRIDGE,1,42.311411210000003,-73.415252800000005,TNC,0,1326006
2121,1253009-01G,PELHAM LAKE PARK,ROWE,1,42.701457030000000,-72.887074760000004,TNC,0,1253009
2122,4146045-01G,WELL 1,LAKEVILLE,4,41.883407650000002,-70.928350870000003,GW,0,4146045
2123,1120024-01G,HAMPDEN SENIOR CENTER,HAMPDEN,1,42.064030559999999,-72.444379350000006,TNC,0,1120024
2124,2054047-01G,HERITAGE SCHOOL,CHARLTON,2,42.131233490000000,-71.939643869999998,NTNC,0,2054047
2125,4261000-04G,GP WELL  4,SANDWICH,4,41.701344650000003,-70.471363400000001,GW,211,4261000
2126,1203009-02G,CAMP WA WA SEGOWEA,NEW MARLBOROUGH,1,42.076539590000003,-73.237856510000000,TNC,0,1203009
2127,3014000-04G,HOWE ST. GP WELL 4,ASHLAND,3,42.254399560000003,-71.515196860000003,GW,451,3014000
2128,2235002-01G,PHILLIPSTON MEMORIAL BUILDING,PHILLIPSTON,2,42.548693999999998,-72.133896899999996,NTNC,0,2235002
2129,3163000-04S,WALDEN POND (PUMP),LYNN,3,42.493287830000000,-70.979584560000006,SW,0,3163000
2130,1043004-02G,DCR BRIMFIELD STATE FOREST,BRIMFIELD,1,42.099330700000003,-72.270411210000006,TNC,0,1043004
2131,1121010-01G,VACATION VILLAGE IN THE BERKSHIRES,HANCOCK,1,42.563465270000002,-73.288391619999999,NTNC,0,1121010
2132,1225041-01G,KATIES COUNTRY STORE,OTIS,1,42.173215010000000,-73.034978820000006,TNC,0,1225041
2133,4171000-07G,FURNACE BROOK WELL  4,MARSHFIELD,4,42.113852889999997,-70.736817500000001,GW,670,4171000
2134,1191011-01G,ASYLUM FITNESS,MONSON,1,42.156420949999998,-72.363128579999994,TNC,0,1191011
2135,3067000-02G,HUGH CARGILL G.P. WELL,CONCORD,3,42.450969610000001,-71.343765239999996,GW,479,3067000
2136,1091012-01G,7 WEST MAIN STREET,ERVING,1,42.600108010000000,-72.401495890000007,TNC,0,1091012
2137,4219000-09G,GP WELL  8,NORWELL,4,42.163762669999997,-70.868797560000004,GW,536,4219000
2138,4086022-03G,OAK GROVE COTTAGES,EASTHAM,4,41.854876320000002,-69.988828650000002,TNC,0,4086022
2139,4285000-02G,FENNEL GRAVEL PACKED WELL 3,STOUGHTON,4,42.099991359999997,-71.125742279999997,GW,138,4285000
2140,4102002-01G,WELL # 1,FREETOWN,4,41.784255350000002,-70.928683870000000,GW,0,4102002
2141,4020004-07G,MAHER WELL  1,BARNSTABLE,4,41.661073690000002,-70.273015419999993,GW,315,4020004
2142,2028005-01G,BERLIN MUNICIPAL CENTER,BERLIN,2,42.380577230000000,-71.639992160000006,TNC,0,2028005
2143,4020000-02G,GP WELL # 2,BARNSTABLE,4,41.679712809999998,-70.289856839999999,GW,311,4020000
2144,2332000-01S,MEETINGHOUSE POND,WESTMINSTER,2,42.535781649999997,-71.911712580000000,ESW,0,2332000
2145,3301035-03G,GP WELL #3,TYNGSBOROUGH,3,42.676664420000002,-71.411398419999998,GW,0,3301035
2146,2304007-02G,GIA RESTAURANT,UXBRIDGE,2,42.027018390000002,-71.606146670000001,TNC,0,2304007
2147,1192000-02G,GP WELL #2,MONTAGUE,1,42.539115459999998,-72.525337149999999,GW,206,1192000
2148,4224000-07G,WELL 7,ORLEANS,4,41.747796070000000,-69.981530289999995,GW,161,4224000
2149,4118000-01G,WELL  1  RICHMOND PARK,HALIFAX,4,41.994920710000002,-70.836507139999995,GW,368,4118000
2150,1191003-01G,SPRINGFIELD SPORTSMANS CLUB,MONSON,1,42.074533000000002,-72.353573979999993,TNC,0,1191003
2151,4041000-03G,FREEMAN'S  WAY GP WELL  3,BREWSTER,4,41.743816160000002,-70.018899890000000,GW,95,4041000
2152,4075000-08G,GP WELL  7,DENNIS,4,41.713162470000000,-70.143896290000001,GW,15,4075000
2153,2286029-01G,WEDGEWOOD PINES COUNTRY CLUB,STOW,2,42.446091500000001,-71.534508329999994,TNC,0,2286029
2154,1114000-01S,LEYDEN GLEN RESERVOIR (01S),GREENFIELD,1,42.660923150000002,-72.616767830000001,SW,0,1114000
2155,2028012-02G,WELL #2,BERLIN,2,42.364282400000000,-71.609113890000003,GW,0,2028012
2156,1249009-01G,SOMA CATERING,RICHMOND,1,42.374639010000003,-73.367387489999999,TNC,0,1249009
2157,4062000-02G,WELL # 2,CHILMARK,4,41.351496349999998,-70.758544720000003,GW,0,4062000
2158,4300003-02G,"NORTH OF HIGHLAND CAMPING AREA, LLC",TRURO,4,42.046062329999998,-70.084434659999999,TNC,0,4300003
2159,3078008-02G,WELL # 2,DOVER,3,42.250477830000001,-71.290271079999997,GW,547,3078008
2160,4245005-01G,RAYNHAM ATHLETIC CLUB,RAYNHAM,4,41.904787829999997,-71.018378190000007,TNC,0,4245005
2161,4088000-02G,GP WELL # 2,EASTON,4,42.057708329999997,-71.091976430000003,GW,287,4088000
2162,4300036-01G,CCNS TRURO NEED   AMER.YOUTH HOSTEL,TRURO,4,42.001403629999999,-70.025291629999998,TNC,0,4300036
2163,2034012-01G,626 MAIN STREET,BOLTON,2,42.431448369999998,-71.602405709999999,TNC,0,2034012
2164,4146035-01G,BUPPAS PLACE,LAKEVILLE,4,41.893360280000003,-70.956985390000000,TNC,0,4146035
2165,3229000-02S,SUNTAUG LAKE,PEABODY,3,42.521518729999997,-70.997810340000001,SW,0,3229000
2166,2290009-02G,SUTTON PUBLIC SCHOOLS,SUTTON,2,42.145044130000002,-71.770719060000005,NTNC,0,2290009
2167,2323001-03G,"HIGHVIEW CAMPGROUND, INC.",WEST BROOKFIELD,2,42.263583959999998,-72.172759959999993,TNC,0,2323001
2168,4239058-56G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.889272609999999,-70.688769379999997,TNC,0,4239058
2169,4239058-55G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.889029620000002,-70.688394779999996,TNC,0,4239058
2170,4239058-54G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.889077790000002,-70.688203869999995,TNC,0,4239058
2171,4171000-19G,FAIRGROUNDS WELL,MARSHFIELD,4,42.103939380000000,-70.716142840000003,GW,0,4171000
2172,4171000-09G,SCHOOL ST. WELL,MARSHFIELD,4,42.117814199999998,-70.744048530000001,GW,670,4171000
2173,4171000-16G,SPRING STREET WELL,MARSHFIELD,4,42.145150360000002,-70.756394729999997,GW,239,4171000
2174,4171000-18G,FERRY ST 2 WELLFIELD,MARSHFIELD,4,42.124624439999998,-70.713029300000002,GW,0,4171000
2175,1053029-03G,WARFIELD HOUSE INN,CHARLEMONT,1,42.635469309999998,-72.884343819999998,TNC,0,1053029
2176,2222002-01G,PINE ACRES FAMILY CAMPING RESORT,OAKHAM,2,42.344310980000003,-72.020551909999995,TNC,0,2222002
2177,4094000-07G,TINKHAM LN REPLACEMENT WELL,FAIRHAVEN,4,41.684875050000002,-70.842231010000006,GW,28,4094000
2178,4099000-17G,WELL 10R,FOXBOROUGH,4,42.072363639999999,-71.210390649999994,GW,80,4099000
2179,2222002-02G,PINE ACRES FAMILY CAMPING RESORT,OAKHAM,2,42.342696220000001,-72.027402089999995,TNC,0,2222002
2180,1113013-03G,BERKSHIRE WALDORF SCHOOL,GREAT BARRINGTON,1,42.190652950000000,-73.409079340000005,NTNC,0,1113013
2181,2151000-06G,ROCK WELL #5,LEICESTER,2,42.240146289999998,-71.919692119999993,GW,114,2151000
2182,2054064-01G,PARTNERS PIZZA/SKIRANI BROS,CHARLTON,2,42.144573360000003,-71.957940590000007,TNC,0,2054064
2183,2186000-04G,JACQUES 2 GRAVEL PACKED WELL,MILLBURY,2,42.198506199999997,-71.773015099999995,GW,426,2186000
2184,4052003-02G,CRANE BROOK RESTAURANT,CARVER,4,41.843442699999997,-70.743530210000003,TNC,0,4052003
2185,2034018-01G,ATLANTIC MICROWAVE CORPORATION,BOLTON,2,42.441342300000002,-71.556124249999996,NTNC,0,2034018
2186,1120023-02G,WELL #2,HAMPDEN,1,42.065531540000002,-72.405855500000001,GW,0,1120023
2187,2037017-01G,"LPCH BOXBOROUGH, LP",BOXBOROUGH,2,42.485261029999997,-71.539770579999995,NTNC,0,2037017
2188,2136000-04G,WASHINGTON ST 4 GRAVEL PACKED WELL,HOLLISTON,2,42.177028360000001,-71.469730909999996,GW,333,2136000
2189,1281000-04S,BORDEN BROOK RESERVOIR (04S),SPRINGFIELD,1,42.131886250000001,-72.939990620000003,SW,0,1281000
2190,4167000-05G,ALBERTINI WELL  4,MANSFIELD,4,42.007111080000001,-71.273890019999996,GW,183,4167000
2191,2286016-02G,BOSE CORPORATION,STOW,2,42.433563640000003,-71.542316549999995,NTNC,0,2286016
2192,4334091-02G,COAKSETT COMMONS,WESTPORT,4,41.650675700000001,-71.068074809999999,NTNC,0,4334091
2193,2017000-06G,GP WELL 6,AUBURN,2,42.210755929999998,-71.831968489999994,GW,196,2017000
2194,1191000-03G,GP WELL #1 (BETHANY RD),MONSON,1,42.114593470000003,-72.311325019999998,GW,558,1191000
2195,1074001-01S,WHATELY GLEN RESERVOIR (01S),DEERFIELD,1,42.466944929999997,-72.653436679999999,SW,0,1074001
2196,2299002-02G,DCR WILLARD BROOK STATE FOREST,TOWNSEND,2,42.673490190000003,-71.773210309999996,TNC,0,2299002
2197,2215000-05G,HOWARD ST. #2,NORTHBOROUGH,2,42.327270499999997,-71.653183069999997,GW,119,2215000
2198,1074005-03G,WELL #3,DEERFIELD,1,42.537327009999998,-72.593123059999996,GW,0,1074005
2199,1191000-07G,BUNYAN ROAD REPLACEMENT WELL #2,MONSON,1,42.133622080000002,-72.311309800000004,GW,558,1191000
2200,4239058-46G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.890169819999997,-70.685820469999996,TNC,0,4239058
2201,4239058-45G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.890529500000000,-70.685765810000007,TNC,0,4239058
2202,4239058-44G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.890677549999999,-70.685389240000006,TNC,0,4239058
2203,4239058-43G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.891049209999998,-70.685286680000004,TNC,0,4239058
2204,4239058-42G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.891274269999997,-70.685399129999993,TNC,0,4239058
2205,4042000-0CG,VERNON STREET WELL 1,BRIDGEWATER,4,41.951275189999997,-71.001408589999997,PW,721,4042000
2206,4042000-0BG,VERNON STREET WELL 3,BRIDGEWATER,4,41.950122989999997,-70.999395860000007,GW,721,4042000
2207,4310000-0AG,PROPOSED MAPLE PARK WELL,WAREHAM,4,41.790390920000000,-70.655182449999998,PW,682,4310000
2208,2270000-03G,PATTERSON ROAD GRAVEL PACKED WELL,SHIRLEY,2,42.557273709999997,-71.622703540000003,GW,629,2270000
2209,2270000-04G,WALKER WELL,SHIRLEY,2,42.556934339999998,-71.621296279999996,GW,629,2270000
2210,4239060-0BG,ADM AGAWAM DEV LLC,PLYMOUTH,4,41.815665000000003,-70.641700900000004,PW,666,4239060
2211,3324000-0AG,DOLE PLACE WELLFIELD,WEST NEWBURY,3,42.793993200000003,-71.013471699999997,PW,710,3324000
2212,4123000-04G,WELL 4,HANSON,4,42.047227919999997,-70.896531479999993,GW,160,4123000
2213,4036002-02G,TUBULAR WELLS,BOURNE,4,41.793915509999998,-70.524255699999998,GW,417,4036002
2214,4123000-03G,WELL 3,HANSON,4,42.046536770000003,-70.896630729999998,GW,160,4123000
2215,1022026-01G,JACOBS PILLOW DANCE FESTIVAL,BECKET,1,42.263547000000003,-73.117960999999994,NTNC,0,1022026
2216,2147006-01G,U.S. ARMY DEVENS (SOUTH POST),LANCASTER,2,42.497899040000000,-71.634643980000007,TNC,713,2147006
2217,2208001-03G,GP WELL STATION 4     (INACTIVE STATUS ),NORFOLK,2,42.111735260000003,-71.307732000000001,GW,550,2208001
2218,4123000-05G,WELL 5,HANSON,4,42.047664120000000,-70.895820700000002,GW,160,4123000
2219,2139008-02G,WELL 2,HOPKINTON,2,42.262669670000001,-71.527772490000004,GW,0,2139008
2220,2286009-01G,STOW ACRES COUNTRY CLUB,STOW,2,42.416140730000002,-71.527512310000006,TNC,0,2286009
2221,4240005-01G,"SYSCO BOSTON, LLC",PLYMPTON,4,41.951211899999997,-70.769758600000003,NTNC,690,4240005
2222,4240005-02G,"SYSCO BOSTON, LLC",PLYMPTON,4,41.951359500000002,-70.769820300000006,NTNC,690,4240005
2223,4197008-01G,SURFSIDE BEACH,NANTUCKET,4,41.243944409999997,-70.094438460000006,TNC,0,4197008
2224,2257008-01G,COLONIAL CONVENIENCE STORE,RUTLAND,2,42.350586939999999,-71.982901069999997,TNC,0,2257008
2225,4261000-06G,GP WELL  6,SANDWICH,4,41.700576849999997,-70.468544069999993,GW,211,4261000
2226,2222003-03G,LAKE DEAN CAMPGROUND,OAKHAM,2,42.350364499999998,-72.026519719999996,TNC,0,2222003
2227,4172039-0AG,PROPOSED SITE #P-1,MASHPEE,4,41.601610749999999,-70.507591520000005,PW,31,4172039
2228,1143013-01G,NORWICH LAKE FARM  LOWER SYSTEM,HUNTINGTON,1,42.300002919999997,-72.839137030000003,TNC,0,1143013
2229,2299000-02G,CROSS STREET WELL,TOWNSEND,2,42.673351320000002,-71.695119539999993,GW,407,2299000
2230,4219000-03G,GP WELL  3,NORWELL,4,42.179180060000000,-70.870636000000005,GW,238,4219000
2231,4036000-02G,WELL  2,BOURNE,4,41.663429330000000,-70.604011400000005,GW,204,4036000
2232,2034020-02G,"BOLTON COUNTRY CUPBOARD, INC.",BOLTON,2,42.429242039999998,-71.589078490000006,TNC,0,2034020
2233,1268003-01G,CLARKS CORVAIR PARTS,SHELBURNE,1,42.591252419999996,-72.719195950000000,NTNC,0,1268003
2234,2185000-06G,CEDAR SWAMP GDW,MILFORD,2,42.154533229999998,-71.518219029999997,GW,155,2185000
2235,4075000-05G,GP WELL  4,DENNIS,4,41.717870619999999,-70.168098060000005,GW,323,4075000
2236,4082001-01G,CAMP WING DUXBURY STOCKADE,DUXBURY,4,42.075126460000000,-70.749732600000002,TNC,0,4082001
2237,4042003-01G,STILES AND HART BRICK COMPANY,BRIDGEWATER,4,41.939728940000002,-70.942653300000003,NTNC,0,4042003
2238,4285003-02G,WELL 2,STOUGHTON,4,42.137502939999997,-71.133401829999997,GW,0,4285003
2239,4334020-01G,WESTPORT CAMPING GROUNDS,WESTPORT,4,41.623653660000002,-71.068305980000005,TNC,0,4334020
2240,3100000-02G,BIRCH RD. GP WELL  2,FRAMINGHAM,3,42.330575050000000,-71.387247509999995,GW,166,3100000
2241,4086054-01G,EASTHAM SUPERETTE,EASTHAM,4,41.829601420000003,-69.974000529999998,TNC,0,4086054
2242,3071000-01G,WELL  1,MIDDLETON,3,42.574689720000002,-70.993925989999994,GW,582,3071000
2243,4201000-03S,ASSOWAMPSETT POND (2),NEW BEDFORD,4,41.840579509999998,-70.943245970000007,SW,0,4201000
2244,3100000-03G,BIRCH RD. GP WELL  3,FRAMINGHAM,3,42.330495740000003,-71.388427680000007,GW,166,3100000
2245,3007000-02G,GP WELL  1,AMESBURY,3,42.860628859999998,-70.977604589999999,GW,530,3007000
2246,2257000-01S,MUSCHOPAUGE POND,RUTLAND,2,42.384639960000001,-71.924514759999994,SW,0,2257000
2247,1074000-07G,CISTERN (07G),DEERFIELD,1,42.543081860000001,-72.591738770000006,GW,0,1074000
2248,1053029-01G,WARFIELD HOUSE INN,CHARLEMONT,1,42.637026010000000,-72.884264380000005,TNC,0,1053029
2249,4244001-04G,DONNA RD. TUBULAR WELLS,RANDOLPH,4,42.134700709999997,-71.016982949999999,GW,0,4244001
2250,1117002-03G,CALLAHAN WELL #1,HADLEY,1,42.332204539999999,-72.579673560000003,GW,462,1117002
2251,1117002-02G,WELL #2  MT. WARNER,HADLEY,1,42.374839510000001,-72.563916899999995,GW,200,1117002
2252,4020013-01G,SANDY TERRACES ASSOCIATES,BARNSTABLE,4,41.663719120000003,-70.445500980000006,TNC,0,4020013
2253,1008000-05G,WELL #4  LAWRENCE SWAMP (05G),AMHERST,1,42.329212439999999,-72.476173410000001,GW,208,1008000
2254,4318082-01G,CCNS TRURO PILGRIM HEIGHTS,TRURO,4,42.054275349999998,-70.104255719999998,TNC,0,4318082
2255,1024002-04G,WELL  #4,BELCHERTOWN,1,42.251188239999998,-72.401060889999997,GW,0,1024002
2256,1004000-04G,CHESHIRE HARBOR 4,ADAMS,1,42.588746489999998,-73.141080950000003,GW,259,1004000
2257,4167000-07G,MAHANA WELL 6,MANSFIELD,4,42.010916440000003,-71.283655859999996,GW,514,4167000
2258,4239058-61G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.890307720000003,-70.690270859999998,TNC,0,4239058
2259,4239058-60G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.890081809999998,-70.690166280000000,TNC,0,4239058
2260,4239058-59G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.889937209999999,-70.689991090000007,TNC,0,4239058
2261,2304000-07G,GP WELL #7 ROSENFELD WELL,UXBRIDGE,2,42.047444710000001,-71.615993869999997,GW,711,2304000
2262,4050000-14G,GP WELL #14 (PECUNIT),CANTON,4,42.182187980000002,-71.136026430000001,GW,223,4050000
2263,2286026-02G,WELL 2,STOW,2,42.427436489999998,-71.535464840000003,GW,0,2286026
2264,1214000-02G,GP WELL  #2,NORTHAMPTON,1,42.328856829999999,-72.683705599999996,GW,109,1214000
2265,4072000-16G,PANELLI WELLFIELD,DARTMOUTH,4,41.634227459999998,-71.021893460000001,GW,718,4072000
2266,1223000-05G,REPLACEMENT WELL #2A,ORANGE,1,42.591449070000003,-72.332027240000002,GW,234,1223000
2267,1033000-01S,LONG POND RESERVOIR (01S),BLANDFORD,1,42.204800419999998,-73.006319800000000,SW,0,1033000
2268,2299000-01G,MAIN STREET TUBULAR WELL FIELD #1,TOWNSEND,2,42.676496020000002,-71.753841309999999,GW,473,2299000
2269,1225006-01G,KNOX TRAIL INN,OTIS,1,42.173458060000002,-73.035110480000000,TNC,0,1225006
2270,1191012-01G,SILVER BELL FARM LLC,MONSON,1,42.139208400000001,-72.383531000000005,TNC,0,1191012
2271,4247014-01G,I ALIVE RESTAURANT,REHOBOTH,4,41.833961670000001,-71.292266929999997,TNC,0,4247014
2272,1066000-02G,WELL #2,COLRAIN,1,42.677852670000000,-72.693100169999994,GW,0,1066000
2273,4052054-01G,WELL 1,CARVER,4,41.832968909999998,-70.778426280000005,GW,0,4052054
2274,1024011-01G,DCR QUABBIN ADMINISTRATION BUILDING,BELCHERTOWN,1,42.280365580000002,-72.347755149999998,NTNC,0,1024011
2275,4239057-12G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.868959429999997,-70.666265460000005,TNC,0,4239057
2276,4239057-13G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.868213160000003,-70.666602330000003,TNC,0,4239057
2277,4239057-14G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.868007700000000,-70.666587640000003,TNC,0,4239057
2278,4239057-15G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.867711210000003,-70.666588919999995,TNC,0,4239057
2279,4239057-16G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.866876460000000,-70.666673149999994,TNC,0,4239057
2280,4239057-17G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.866616329999999,-70.666856550000006,TNC,0,4239057
2281,4239057-18G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.866101579999999,-70.666590569999997,TNC,0,4239057
2282,4239057-19G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.865878690000002,-70.666329890000000,TNC,0,4239057
2283,4239057-06G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.870223559999999,-70.664462360000002,TNC,0,4239057
2284,4239057-04G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.870451480000000,-70.662259610000007,TNC,0,4239057
2285,4239057-03G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.870429530000003,-70.661822040000004,TNC,0,4239057
2286,4239057-02G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.870335560000001,-70.661526240000001,TNC,0,4239057
2287,4239057-01G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.870291960000003,-70.661138859999994,TNC,0,4239057
2288,4239057-60G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.870151770000000,-70.660843850000006,TNC,0,4239057
2289,2138000-04G,GREEN ST. GP REPLACEMENT WELL #2,HOPEDALE,2,42.119440500000003,-71.536240800000002,GW,628,2138000
2290,2138000-03G,GREEN ST. GP REPLACEMENT WELL #1,HOPEDALE,2,42.119488300000000,-71.535905299999996,GW,628,2138000
2291,1319004-01G,KEMSLEY ACADEMY INC,WENDELL,1,42.560465600000001,-72.399236049999999,TNC,0,1319004
2292,1319004-04G,KEMSLEY ACADEMY INC,WENDELL,1,42.558966519999998,-72.400692770000006,TNC,0,1319004
2293,4242000-07G,NORTH UNION FIELD WELL NO. 2,TRURO,4,42.022126860000000,-70.063957410000000,GW,685,4242000
2294,4242000-06G,NORTH UNION FIELD WELL NO. 1,TRURO,4,42.022426910000000,-70.063378189999995,GW,685,4242000
